"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",15,836,144,5,0.75,0.853061224489796,0.230883491211539
"cox.lambda.min",14,926,54,6,0.7,0.944897959183673,0.358638265727184
"cens.prop",0.515,0.305,0.18,0,0,0,0
