"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",20,566,414,0,1,0.577551020408163,0.163141822953802
"cox.lambda.min",12,941,39,8,0.6,0.960204081632653,0.356497189334733
"cens.prop",0.51,0.2625,0.2275,0,0,0,0
