"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",13,910,70,7,0.65,0.928571428571429,0.293603551667706
"cox.lambda.min",14,930,50,6,0.7,0.948979591836735,0.371219827225848
"cens.prop",0.47,0.3125,0.2175,0,0,0,0
