"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",18,710,270,2,0.9,0.724489795918367,0.19307104242973
"cox.lambda.min",17,926,54,3,0.85,0.944897959183673,0.433313666117994
"cens.prop",0.47,0.2875,0.2425,0,0,0,0
