"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",13,965,15,7,0.65,0.98469387755102,0.538617173518997
"cox.lambda.min",14,945,35,6,0.7,0.964285714285714,0.430818803333382
"cens.prop",0.495,0.295,0.21,0,0,0,0
