"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",9,965,15,11,0.45,0.98469387755102,0.397631726975802
"cox.lambda.min",13,925,55,7,0.65,0.943877551020408,0.330264985210793
"cens.prop",0.475,0.3275,0.1975,0,0,0,0
