"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",11,921,59,9,0.55,0.939795918367347,0.268752617715298
"cox.lambda.min",12,933,47,8,0.6,0.952040816326531,0.328003446853216
"cens.prop",0.4975,0.305,0.1975,0,0,0,0
