"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",4,973,7,16,0.2,0.992857142857143,0.258862580267636
"cox.lambda.min",17,931,49,3,0.85,0.95,0.451099781548223
"cens.prop",0.49,0.325,0.185,0,0,0,0
