"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",1,969,11,19,0.05,0.988775510204082,0.0498558886037223
"cox.lambda.min",15,925,55,5,0.75,0.943877551020408,0.380732875096673
"cens.prop",0.4875,0.315,0.1975,0,0,0,0
