"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",13,936,44,7,0.65,0.955102040816327,0.365395655327252
"cox.lambda.min",19,935,45,1,0.95,0.954081632653061,0.517139570632235
"cens.prop",0.45,0.335,0.215,0,0,0,0
