"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",19,622,358,1,0.95,0.63469387755102,0.168904757931046
"cox.lambda.min",15,936,44,5,0.75,0.955102040816327,0.418947101248747
"cens.prop",0.52,0.3125,0.1675,0,0,0,0
