"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",6,966,14,14,0.3,0.985714285714286,0.285714285714286
"cox.lambda.min",18,939,41,2,0.9,0.958163265306123,0.509890755644278
"cens.prop",0.5075,0.2825,0.21,0,0,0,0
