"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",20,690,290,0,1,0.704081632653061,0.21313052681746
"cox.lambda.min",14,926,54,6,0.7,0.944897959183673,0.358638265727184
"cens.prop",0.4525,0.315,0.2325,0,0,0,0
