"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",2,978,2,18,0.1,0.997959183673469,0.217276885894107
"cox.lambda.min",15,935,45,5,0.75,0.954081632653061,0.415060589668499
"cens.prop",0.475,0.33,0.195,0,0,0,0
