"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",1,979,1,19,0.05,0.998979591836735,0.153483936355147
"cox.lambda.min",15,927,53,5,0.75,0.945918367346939,0.387011546243576
"cens.prop",0.48,0.335,0.185,0,0,0,0
