"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",20,347,633,0,1,0.354081632653061,0.104138209591282
"cox.lambda.min",14,916,64,6,0.7,0.93469387755102,0.331344360142522
"cens.prop",0.5025,0.315,0.1825,0,0,0,0
