"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",15,782,198,5,0.75,0.797959183673469,0.187369577623874
"cox.lambda.min",15,937,43,5,0.75,0.956122448979592,0.422930110919534
"cens.prop",0.5075,0.295,0.1975,0,0,0,0
