"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",7,975,5,13,0.35,0.994897959183674,0.443455009159425
"cox.lambda.min",15,949,31,5,0.75,0.968367346938775,0.480088735343867
"cens.prop",0.475,0.3375,0.1875,0,0,0,0
