"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",10,953,27,10,0.5,0.972448979591837,0.350403911442299
"cox.lambda.min",13,931,49,7,0.65,0.95,0.348322895705414
"cens.prop",0.485,0.3325,0.1825,0,0,0,0
