"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",0,978,2,20,0,0.997959183673469,-0.00639516401479779
"cox.lambda.min",13,928,52,7,0.65,0.946938775510204,0.338996599910128
"cens.prop",0.4925,0.3275,0.18,0,0,0,0
