"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",11,973,7,9,0.55,0.992857142857143,0.571638664381597
"cox.lambda.min",14,921,59,6,0.7,0.939795918367347,0.344324720545677
"cens.prop",0.4975,0.3175,0.185,0,0,0,0
