"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",20,412,568,0,1,0.420408163265306,0.119580924022088
"cox.lambda.min",14,932,48,6,0.7,0.951020408163265,0.377942189557915
"cens.prop",0.495,0.3025,0.2025,0,0,0,0
