"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",20,464,516,0,1,0.473469387755102,0.132916395526727
"cox.lambda.min",16,929,51,4,0.8,0.947959183673469,0.418820288293302
"cens.prop",0.5,0.3075,0.1925,0,0,0,0
