"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",1,980,0,19,0.05,1,0.221470199008916
"cox.lambda.min",15,933,47,5,0.75,0.952040816326531,0.407561483410416
"cens.prop",0.4775,0.3125,0.21,0,0,0,0
