"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",10,950,30,10,0.5,0.969387755102041,0.335346810023887
"cox.lambda.min",12,932,48,8,0.6,0.951020408163265,0.324830026697086
"cens.prop",0.4775,0.325,0.1975,0,0,0,0
