"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",20,63,917,0,1,0.0642857142857143,0.0370426833572218
"cox.lambda.min",14,933,47,6,0.7,0.952040816326531,0.381421442699925
"cens.prop",0.5025,0.29,0.2075,0,0,0,0
