"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",10,978,2,10,0.5,0.997959183673469,0.640254569437276
"cox.lambda.min",15,927,53,5,0.75,0.945918367346939,0.387011546243576
"cens.prop",0.4775,0.325,0.1975,0,0,0,0
