"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",13,911,69,7,0.65,0.929591836734694,0.295748144720851
"cox.lambda.min",11,928,52,9,0.55,0.946938775510204,0.286345822142334
"cens.prop",0.485,0.3,0.215,0,0,0,0
