"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",3,967,13,17,0.15,0.986734693877551,0.152562999197299
"cox.lambda.min",14,937,43,6,0.7,0.956122448979592,0.396204732504929
"cens.prop",0.4575,0.305,0.2375,0,0,0,0
