"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",3,5,5,7,0.3,0.5,-0.204124145231932
"casebase.lambda.1se",2,8,2,8,0.2,0.8,0
"casebase.lambda.0.5se",3,7,3,7,0.3,0.7,0
"casebase.lambda.min0.5se",5,4,6,5,0.5,0.4,-0.100503781525921
"casebase.lambda.min1se",6,3,7,4,0.6,0.3,-0.104828483672192
"cox",5,2,8,5,0.5,0.2,-0.314485451016575
