"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",8,4,6,2,0.8,0.4,0.218217890235992
"casebase.lambda.1se",4,7,3,6,0.4,0.7,0.104828483672192
"casebase.lambda.0.5se",7,7,3,3,0.7,0.7,0.4
"casebase.lambda.min0.5se",8,3,7,2,0.8,0.3,0.115470053837925
"casebase.lambda.min1se",10,3,7,0,1,0.3,0.420084025208403
"cox",6,5,5,4,0.6,0.5,0.100503781525921
