"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",7,9,1,3,0.7,0.9,0.612372435695795
"casebase.lambda.1se",1,10,0,9,0.1,1,0.229415733870562
"casebase.lambda.0.5se",3,9,1,7,0.3,0.9,0.25
"casebase.lambda.min0.5se",9,8,2,1,0.9,0.8,0.703526470681448
"casebase.lambda.min1se",9,7,3,1,0.9,0.7,0.612372435695795
"cox",4,6,4,6,0.4,0.6,0
