"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",4,2,8,6,0.4,0.2,-0.408248290463863
"casebase.lambda.1se",4,5,5,6,0.4,0.5,-0.100503781525921
"casebase.lambda.0.5se",4,4,6,6,0.4,0.4,-0.2
"casebase.lambda.min0.5se",5,2,8,5,0.5,0.2,-0.314485451016575
"casebase.lambda.min1se",5,2,8,5,0.5,0.2,-0.314485451016575
"cox",5,7,3,5,0.5,0.7,0.204124145231932
