"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",7,4,6,3,0.7,0.4,0.104828483672192
"casebase.lambda.1se",2,7,3,8,0.2,0.7,-0.115470053837925
"casebase.lambda.0.5se",3,5,5,7,0.3,0.5,-0.204124145231932
"casebase.lambda.min0.5se",9,1,9,1,0.9,0.1,0
"casebase.lambda.min1se",10,0,10,0,1,0,NA
"cox",4,5,5,6,0.4,0.5,-0.100503781525921
