"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",5,3,7,5,0.5,0.3,-0.204124145231932
"casebase.lambda.1se",3,5,5,7,0.3,0.5,-0.204124145231932
"casebase.lambda.0.5se",4,4,6,6,0.4,0.4,-0.2
"casebase.lambda.min0.5se",7,2,8,3,0.7,0.2,-0.115470053837925
"casebase.lambda.min1se",7,1,9,3,0.7,0.1,-0.25
"cox",5,4,6,5,0.5,0.4,-0.100503781525921
