"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",8,5,5,2,0.8,0.5,0.314485451016575
"casebase.lambda.1se",5,10,0,5,0.5,1,0.577350269189626
"casebase.lambda.0.5se",5,9,1,5,0.5,0.9,0.436435780471985
"casebase.lambda.min0.5se",10,4,6,0,1,0.4,0.5
"casebase.lambda.min1se",10,2,8,0,1,0.2,0.333333333333333
"cox",3,8,2,7,0.3,0.8,0.115470053837925
