"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",6,2,8,4,0.6,0.2,-0.218217890235992
"casebase.lambda.1se",4,5,5,6,0.4,0.5,-0.100503781525921
"casebase.lambda.0.5se",4,3,7,6,0.4,0.3,-0.301511344577764
"casebase.lambda.min0.5se",7,2,8,3,0.7,0.2,-0.115470053837925
"casebase.lambda.min1se",7,2,8,3,0.7,0.2,-0.115470053837925
"cox",2,7,3,8,0.2,0.7,-0.115470053837925
