"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",6,4,6,4,0.6,0.4,0
"casebase.lambda.1se",4,7,3,6,0.4,0.7,0.104828483672192
"casebase.lambda.0.5se",6,7,3,4,0.6,0.7,0.301511344577764
"casebase.lambda.min0.5se",7,4,6,3,0.7,0.4,0.104828483672192
"casebase.lambda.min1se",10,4,6,0,1,0.4,0.5
"cox",9,6,4,1,0.9,0.6,0.524142418360959
