"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",7,8,2,3,0.7,0.8,0.502518907629606
"casebase.lambda.1se",3,10,0,7,0.3,1,0.420084025208403
"casebase.lambda.0.5se",5,10,0,5,0.5,1,0.577350269189626
"casebase.lambda.min0.5se",7,6,4,3,0.7,0.6,0.301511344577764
"casebase.lambda.min1se",7,6,4,3,0.7,0.6,0.301511344577764
"cox",7,8,2,3,0.7,0.8,0.502518907629606
