"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",6,6,4,4,0.6,0.6,0.2
"casebase.lambda.1se",1,9,1,9,0.1,0.9,0
"casebase.lambda.0.5se",4,8,2,6,0.4,0.8,0.218217890235992
"casebase.lambda.min0.5se",6,4,6,4,0.6,0.4,0
"casebase.lambda.min1se",7,1,9,3,0.7,0.1,-0.25
"cox",8,3,7,2,0.8,0.3,0.115470053837925
