"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",7,7,3,3,0.7,0.7,0.4
"casebase.lambda.1se",3,9,1,7,0.3,0.9,0.25
"casebase.lambda.0.5se",5,8,2,5,0.5,0.8,0.314485451016575
"casebase.lambda.min0.5se",7,3,7,3,0.7,0.3,0
"casebase.lambda.min1se",7,3,7,3,0.7,0.3,0
"cox",7,6,4,3,0.7,0.6,0.301511344577764
