"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",6,2,8,4,0.6,0.2,-0.218217890235992
"casebase.lambda.1se",6,6,4,4,0.6,0.6,0.2
"casebase.lambda.0.5se",6,5,5,4,0.6,0.5,0.100503781525921
"casebase.lambda.min0.5se",7,0,10,3,0.7,0,-0.420084025208403
"casebase.lambda.min1se",8,0,10,2,0.8,0,-0.333333333333333
"cox",6,6,4,4,0.6,0.6,0.2
