"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",6,9,1,4,0.6,0.9,0.524142418360959
"casebase.lambda.1se",4,9,1,6,0.4,0.9,0.346410161513775
"casebase.lambda.0.5se",4,9,1,6,0.4,0.9,0.346410161513775
"casebase.lambda.min0.5se",7,6,4,3,0.7,0.6,0.301511344577764
"casebase.lambda.min1se",7,5,5,3,0.7,0.5,0.204124145231932
"cox",6,9,1,4,0.6,0.9,0.524142418360959
