"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",5,6,4,5,0.5,0.6,0.100503781525921
"casebase.lambda.1se",5,10,0,5,0.5,1,0.577350269189626
"casebase.lambda.0.5se",5,10,0,5,0.5,1,0.577350269189626
"casebase.lambda.min0.5se",7,4,6,3,0.7,0.4,0.104828483672192
"casebase.lambda.min1se",8,2,8,2,0.8,0.2,0
"cox",8,5,5,2,0.8,0.5,0.314485451016575
