"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",3,7,3,7,0.3,0.7,0
"casebase.lambda.1se",2,9,1,8,0.2,0.9,0.140028008402801
"casebase.lambda.0.5se",2,9,1,8,0.2,0.9,0.140028008402801
"casebase.lambda.min0.5se",6,6,4,4,0.6,0.6,0.2
"casebase.lambda.min1se",6,5,5,4,0.6,0.5,0.100503781525921
"cox",6,4,6,4,0.6,0.4,0
