"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",10,3,7,0,1,0.3,0.420084025208403
"casebase.lambda.1se",7,6,4,3,0.7,0.6,0.301511344577764
"casebase.lambda.0.5se",9,5,5,1,0.9,0.5,0.436435780471985
"casebase.lambda.min0.5se",10,2,8,0,1,0.2,0.333333333333333
"casebase.lambda.min1se",10,2,8,0,1,0.2,0.333333333333333
"cox",8,6,4,2,0.8,0.6,0.408248290463863
