"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",3,3,7,7,0.3,0.3,-0.4
"casebase.lambda.1se",2,8,2,8,0.2,0.8,0
"casebase.lambda.0.5se",2,6,4,8,0.2,0.6,-0.218217890235992
"casebase.lambda.min0.5se",6,1,9,4,0.6,0.1,-0.346410161513775
"casebase.lambda.min1se",7,1,9,3,0.7,0.1,-0.25
"cox",7,5,5,3,0.7,0.5,0.204124145231932
