"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",5,5,5,5,0.5,0.5,0
"casebase.lambda.1se",0,9,1,10,0,0.9,-0.229415733870562
"casebase.lambda.0.5se",3,9,1,7,0.3,0.9,0.25
"casebase.lambda.min0.5se",7,1,9,3,0.7,0.1,-0.25
"casebase.lambda.min1se",8,1,9,2,0.8,0.1,-0.140028008402801
"cox",8,1,9,2,0.8,0.1,-0.140028008402801
