"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",3,7,3,7,0.3,0.7,0
"casebase.lambda.1se",1,10,0,9,0.1,1,0.229415733870562
"casebase.lambda.0.5se",2,9,1,8,0.2,0.9,0.140028008402801
"casebase.lambda.min0.5se",3,4,6,7,0.3,0.4,-0.301511344577764
"casebase.lambda.min1se",5,3,7,5,0.5,0.3,-0.204124145231932
"cox",6,3,7,4,0.6,0.3,-0.104828483672192
