"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",4,8,2,6,0.4,0.8,0.218217890235992
"casebase.lambda.1se",0,10,0,10,0,1,NA
"casebase.lambda.0.5se",1,8,2,9,0.1,0.8,-0.140028008402801
"casebase.lambda.min0.5se",10,3,7,0,1,0.3,0.420084025208403
"casebase.lambda.min1se",10,3,7,0,1,0.3,0.420084025208403
"cox",9,6,4,1,0.9,0.6,0.524142418360959
