"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",8,3,7,2,0.8,0.3,0.115470053837925
"casebase.lambda.1se",6,7,3,4,0.6,0.7,0.301511344577764
"casebase.lambda.0.5se",6,6,4,4,0.6,0.6,0.2
"casebase.lambda.min0.5se",9,1,9,1,0.9,0.1,0
"casebase.lambda.min1se",9,0,10,1,0.9,0,-0.229415733870562
"cox",5,6,4,5,0.5,0.6,0.100503781525921
