"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",7,1,9,3,0.7,0.1,-0.25
"casebase.lambda.1se",4,5,5,6,0.4,0.5,-0.100503781525921
"casebase.lambda.0.5se",5,3,7,5,0.5,0.3,-0.204124145231932
"casebase.lambda.min0.5se",9,0,10,1,0.9,0,-0.229415733870562
"casebase.lambda.min1se",10,0,10,0,1,0,NA
"cox",6,6,4,4,0.6,0.6,0.2
