"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",9,2,8,1,0.9,0.2,0.140028008402801
"casebase.lambda.1se",6,7,3,4,0.6,0.7,0.301511344577764
"casebase.lambda.0.5se",9,3,7,1,0.9,0.3,0.25
"casebase.lambda.min0.5se",10,0,10,0,1,0,NA
"casebase.lambda.min1se",10,0,10,0,1,0,NA
"cox",8,2,8,2,0.8,0.2,0
