"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",6,5,5,4,0.6,0.5,0.100503781525921
"casebase.lambda.1se",5,8,2,5,0.5,0.8,0.314485451016575
"casebase.lambda.0.5se",6,7,3,4,0.6,0.7,0.301511344577764
"casebase.lambda.min0.5se",8,2,8,2,0.8,0.2,0
"casebase.lambda.min1se",9,1,9,1,0.9,0.1,0
"cox",7,3,7,3,0.7,0.3,0
