"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",6,9,1,4,0.6,0.9,0.524142418360959
"casebase.lambda.1se",3,10,0,7,0.3,1,0.420084025208403
"casebase.lambda.0.5se",5,10,0,5,0.5,1,0.577350269189626
"casebase.lambda.min0.5se",6,5,5,4,0.6,0.5,0.100503781525921
"casebase.lambda.min1se",6,5,5,4,0.6,0.5,0.100503781525921
"cox",7,7,3,3,0.7,0.7,0.4
