"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",4,9,1,6,0.4,0.9,0.346410161513775
"casebase.lambda.1se",2,10,0,8,0.2,1,0.333333333333333
"casebase.lambda.0.5se",3,9,1,7,0.3,0.9,0.25
"casebase.lambda.min0.5se",5,7,3,5,0.5,0.7,0.204124145231932
"casebase.lambda.min1se",5,7,3,5,0.5,0.7,0.204124145231932
"cox",5,7,3,5,0.5,0.7,0.204124145231932
