"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",5,7,3,5,0.5,0.7,0.204124145231932
"casebase.lambda.1se",1,8,2,9,0.1,0.8,-0.140028008402801
"casebase.lambda.0.5se",5,7,3,5,0.5,0.7,0.204124145231932
"casebase.lambda.min0.5se",8,6,4,2,0.8,0.6,0.408248290463863
"casebase.lambda.min1se",9,6,4,1,0.9,0.6,0.524142418360959
"cox",8,4,6,2,0.8,0.4,0.218217890235992
