"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",6,5,5,4,0.6,0.5,0.100503781525921
"casebase.lambda.1se",3,8,2,7,0.3,0.8,0.115470053837925
"casebase.lambda.0.5se",4,7,3,6,0.4,0.7,0.104828483672192
"casebase.lambda.min0.5se",7,3,7,3,0.7,0.3,0
"casebase.lambda.min1se",7,1,9,3,0.7,0.1,-0.25
"cox",8,4,6,2,0.8,0.4,0.218217890235992
