"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",4,3,7,6,0.4,0.3,-0.301511344577764
"casebase.lambda.1se",3,7,3,7,0.3,0.7,0
"casebase.lambda.0.5se",3,5,5,7,0.3,0.5,-0.204124145231932
"casebase.lambda.min0.5se",6,2,8,4,0.6,0.2,-0.218217890235992
"casebase.lambda.min1se",7,2,8,3,0.7,0.2,-0.115470053837925
"cox",5,1,9,5,0.5,0.1,-0.436435780471985
