"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",7,5,5,3,0.7,0.5,0.204124145231932
"casebase.lambda.1se",2,8,2,8,0.2,0.8,0
"casebase.lambda.0.5se",4,7,3,6,0.4,0.7,0.104828483672192
"casebase.lambda.min0.5se",7,5,5,3,0.7,0.5,0.204124145231932
"casebase.lambda.min1se",7,3,7,3,0.7,0.3,0
"cox",8,4,6,2,0.8,0.4,0.218217890235992
