"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",5,8,2,5,0.5,0.8,0.314485451016575
"casebase.lambda.1se",2,9,1,8,0.2,0.9,0.140028008402801
"casebase.lambda.0.5se",4,8,2,6,0.4,0.8,0.218217890235992
"casebase.lambda.min0.5se",8,6,4,2,0.8,0.6,0.408248290463863
"casebase.lambda.min1se",9,4,6,1,0.9,0.4,0.346410161513775
"cox",7,4,6,3,0.7,0.4,0.104828483672192
