"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",7,6,4,3,0.7,0.6,0.301511344577764
"casebase.lambda.1se",2,8,2,8,0.2,0.8,0
"casebase.lambda.0.5se",2,8,2,8,0.2,0.8,0
"casebase.lambda.min0.5se",7,4,6,3,0.7,0.4,0.104828483672192
"casebase.lambda.min1se",7,3,7,3,0.7,0.3,0
"cox",10,3,7,0,1,0.3,0.420084025208403
