"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",4,3,7,6,0.4,0.3,-0.301511344577764
"casebase.lambda.1se",3,5,5,7,0.3,0.5,-0.204124145231932
"casebase.lambda.0.5se",4,4,6,6,0.4,0.4,-0.2
"casebase.lambda.min0.5se",5,2,8,5,0.5,0.2,-0.314485451016575
"casebase.lambda.min1se",6,1,9,4,0.6,0.1,-0.346410161513775
"cox",3,4,6,7,0.3,0.4,-0.301511344577764
