"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",4,9,1,6,0.4,0.9,0.346410161513775
"casebase.lambda.1se",0,10,0,10,0,1,NA
"casebase.lambda.0.5se",4,10,0,6,0.4,1,0.5
"casebase.lambda.min0.5se",5,8,2,5,0.5,0.8,0.314485451016575
"casebase.lambda.min1se",6,7,3,4,0.6,0.7,0.301511344577764
"cox",7,7,3,3,0.7,0.7,0.4
